code,name,name_short,name_tv,gender,function,country_code,country_full,nationality_full,nationality_code,height,weight,Disciplines_1,birth_date,Age
1565000,GAZOZ Mete,GAZOZ M,Mete GAZOZ,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Archery,08-06-1999,25
1565002,TUMER Berkim,TUMER B,Berkim TUMER,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Archery,30-04-2002,22
1565006,YILDIRMIS Abdullah,YILDIRMIS A,Abdullah YILDIRMIS,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Archery,07-11-2003,20
1565008,PUCAR Tomislav,PUCAR T,Tomislav PUCAR,Male,Athlete,CRO,Croatia,Croatia,CRO,0,0,Table Tennis,26-01-1996,28
1565009,GACINA Andrej,GACINA A,Andrej GACINA,Male,Athlete,CRO,Croatia,Croatia,CRO,0,0,Table Tennis,21-05-1986,38
1565010,ZELJKO Fili,ZELJKO F,Filip ZELJKO,Male,Athlete,CRO,Croatia,Croatia,CRO,0,0,Table Tennis,16-11-1996,27
1565013,MALOBABIC Ivana,MALOBABIC I,Ivana MALOBABIC,Female,Athlete,CRO,Croatia,Croatia,CRO,0,0,Table Tennis,04-07-1980,44
1565024,GOKKIR Elif Berra,GOKKIR EB,Elif Berra GOKKIR,Female,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Archery,11-01-2007,17
1565037,ANGELOVA Desislava,ANGELOVA D,Desislava ANGELOVA,Female,Athlete,BUL,Bulgaria,Bulgaria,BUL,0,0,Rowing,16-10-1997,26
1565039,VASILEV Kristian,VASILEV K,Kristian VASILEV,Male,Athlete,BUL,Bulgaria,Bulgaria,BUL,0,0,Rowing,18-11-1991,32
1565052,MOHAMMED Nour Abbas,MOHAMMED NA,Nour Abbas MOHAMMED,Female,Athlete,EGY,Egypt,Egypt,EGY,0,0,Shooting,26-04-1997,27
1565059,ABDELHADY MOHAMED Omar Khaled,ABDELHADY MOHAMED,Omar Khaled ABDELHADY MOHAMED,Male,Athlete,EGY,Egypt,Egypt,EGY,0,0,Shooting,30-09-1998,25
1565072,ALEXIUSSON Agnes,ALEXIUSSON A,Agnes ALEXIUSSON,Female,Athlete,SWE,Sweden,Sweden,SWE,170,0,Boxing,19-04-1996,28
1565074,IBRAHIM Nebil,IBRAHIM N,Nebil IBRAHIM,Male,Athlete,SWE,Sweden,Sweden,SWE,172,0,Boxing,02-12-2000,23
1565081,ELSAYED ABUQARN Mai Magdy,ELSAYED ABUQARN MM,Mai Magdy ELSAYED ABUQARN,Female,Athlete,EGY,Egypt,Egypt,EGY,0,0,Shooting,23-08-1999,25
1565088,ASHMAWY Maggy,ASHMAWY M,Maggy ASHMAWY,Female,Athlete,EGY,Egypt,Egypt,EGY,0,0,Shooting,01-10-1992,31
1565100,KROU Youssef,KROU Y,Youssef KROU,Male,Athlete,FRA,France,France,FRA,190,0,Beach Volleyball,19-06-1989,35
1565101,GAUTHIER-RAT Arnaud,GAUTHIER-RAT A,Arnaud GAUTHIER-RAT,Male,Athlete,FRA,France,France,FRA,196,0,Beach Volleyball,22-10-1996,27
1565102,LYNEEL Julien,LYNEEL J,Julien LYNEEL,Male,Athlete,FRA,France,France,FRA,192,0,Beach Volleyball,15-04-1990,34
1565103,BASSEREAU Remi,BASSEREAU R,Remi BASSEREAU,Male,Athlete,FRA,France,France,FRA,194,0,Beach Volleyball,26-02-1999,25
1565106,RICHARD Alexia,RICHARD A,Alexia RICHARD,Female,Athlete,FRA,France,France,FRA,184,0,Beach Volleyball,03-04-1996,28
1565107,PLACETTE Lezana,PLACETTE L,Lezana PLACETTE,Female,Athlete,FRA,France,France,FRA,180,0,Beach Volleyball,11-12-1997,26
1565108,CHAMEREAU Aline,CHAMEREAU A,Aline CHAMEREAU,Female,Athlete,FRA,France,France,FRA,186,0,Beach Volleyball,06-03-1996,28
1565109,VIEIRA Clemence,VIEIRA C,Clemence VIEIRA,Female,Athlete,FRA,France,France,FRA,177,0,Beach Volleyball,01-11-2000,23
1565114,NDUM Bacar,NDUM B,Bacar NDUM,Male,Athlete,GBS,Guinea-Bissau,Guinea-Bissau,GBS,0,0,Wrestling,20-06-2001,23
1565145,IUNA FAFE Diamantino,IUNA FAFE D,Diamantino IUNA FAFE,Male,Athlete,GBS,Guinea-Bissau,Guinea-Bissau,GBS,0,0,Wrestling,10-06-2001,23
1565147,AUBOECK Felix,AUBOECK F,Felix AUBOECK,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Marathon Swimming Swimming,19-12-1996,27
1565148,BAYER Valentin,BAYER V,Valentin BAYER,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Swimming,08-12-1999,24
1565150,BUCHER Simon,BUCHER S,Simon BUCHER,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Swimming,23-05-2000,24
1565154,ESPERNBERGER Martin,ESPERNBERGER M,Martin ESPERNBERGER,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Swimming,20-12-2003,20
1565155,GIGLER Heiko,GIGLER H,Heiko GIGLER,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Swimming,17-06-1996,28
1565158,HERCOG Jan,HERCOG J,Jan HERCOG,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Marathon Swimming,10-02-1998,26
1565161,KREUNDL Lena,KREUNDL L,Lena KREUNDL,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Swimming,19-09-1997,26
1565166,REITSHAMMER Bernhard,REITSHAMMER B,Bernhard REITSHAMMER,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Swimming,17-06-1994,30
1565170,ALEXANDRI Anna-Maria,ALEXANDRI AM,Anna-Maria ALEXANDRI,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Artistic Swimming,15-09-1997,26
1565171,ALEXANDRI Eirini-Marina,ALEXANDRI EM,Eirini-Marina ALEXANDRI,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Artistic Swimming,15-09-1997,26
1565173,KNOLL Anton,KNOLL A,Anton KNOLL,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Diving,21-11-2004,19
1565210,COX Anthony,COX A,Anthony COX,Male,Alternate Athlete,JAM,Jamaica,Jamaica,JAM,182,0,Athletics,26-08-2000,24
1565212,FREIRE Samuel,FREIRE S,Samuel FREIRE,Male,Athlete,CPV,Cabo Verde,Cabo Verde,CPV,180,0,Athletics,28-08-1990,34
1565215,JAWAID Marlena,JAWAID M,Marlena JAWAID,Female,Athlete,SWE,Sweden,Sweden,SWE,0,0,Modern Pentathlon,16-08-2000,24
1565232,HOOST Irvin,HOOST I,Irvin HOOST,Male,Athlete,SUR,Suriname,Suriname,SUR,0,0,Swimming,19-04-1999,25
1565505,LIN Yu-Tang,LIN YT,LIN Yu-Tang,Male,Athlete,TPE,Chinese Taipei,Chinese Taipei,TPE,174,0,Athletics,11-05-2000,24
1565546,TEWA Waisake,TEWA W,Waisake TEWA,Male,Athlete,FIJ,Fiji,Fiji,FIJ,185,0,Athletics,18-09-2003,20
1565550,ZHANG Bo-Ya,ZHANG BY,ZHANG Bo-Ya,Female,Athlete,TPE,Chinese Taipei,Chinese Taipei,TPE,166,0,Athletics,03-04-2003,21
1565557,IIJIMA Manami,IIJIMA M,Manami IIJIMA,Female,Athlete,GUM,Guam,United States of America,USA,0,0,Triathlon,20-10-1992,31
1565569,AQUINO Mia Lahnee Ramos,AQUINO MLR,Mia Lahnee Ramos AQUINO,Female,Athlete,GUM,Guam,United States of America,USA,0,0,Wrestling,29-03-1998,26
1565570,AQUINO Rckaela Maree Ramos,AQUINO RMR,Rckaela Maree Ramos AQUINO,Female,Athlete,GUM,Guam,United States of America,USA,0,0,Wrestling,04-07-1999,25
1565579,BOLTABOEV Sharofiddin,BOLTABOEV S,Sharofiddin BOLTABOEV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,0,0,Judo,19-11-1995,28
1565615,LIEN Chen-Ling,LIEN CL,LIEN Chen-Ling,Female,Athlete,TPE,Chinese Taipei,Chinese Taipei,TPE,0,0,Judo,31-01-1988,36
1565618,YANG Yung Wei,YANG YW,YANG Yung Wei,Male,Athlete,TPE,Chinese Taipei,Chinese Taipei,TPE,0,0,Judo,28-09-1997,26
1565620,LIN Chen-Hao,LIN CH,LIN Chen-Hao,Female,Athlete,TPE,Chinese Taipei,Chinese Taipei,TPE,0,0,Judo,26-10-1997,26
1565621,ABO-ALRUB Rama,ABO-ALRUB R,Rama ABO-ALRUB,Female,Athlete,JOR,Jordan,Jordan,JOR,0,0,Taekwondo,08-06-2001,23
1565628,FRANCISCO Sydney,FRANCISCO S,Sydney FRANCISCO,Female,Athlete,PLW,Palau,Palau,PLW,152,0,Athletics,24-05-2005,19
1565690,ALKHAWALDEH Moath,ALKHAWALDEH M,Moath ALKHAWALDEH,Male,Athlete,JOR,Jordan,Jordan,JOR,171,0,Athletics,22-10-1988,35
1565709,ABU AL SOUD Ahmad,ABU AL SOUD A,Ahmad ABU AL SOUD,Male,Athlete,JOR,Jordan,Jordan,JOR,0,0,Artistic Gymnastics,05-07-1995,29
1565712,HENDRICK Noel,HENDRICK N,Noel HENDRICK,Male,Athlete,IRL,Ireland,Ireland,IRL,0,0,Canoe Slalom,24-12-1997,26
1565738,BOBONOV Davlat,BOBONOV D,Davlat BOBONOV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,0,0,Judo,07-06-1997,27
1565754,TUROBOYEV Muzaffarbek,TUROBOYEV M,Muzaffarbek TUROBOYEV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,0,0,Judo,05-04-2000,24
1565853,AL-WIR Amro,AL-WIR A,Amro AL-WIR,Male,Athlete,JOR,Jordan,Jordan,JOR,0,0,Swimming,23-01-2001,23
1565898,BELBEISI Karin,BELBEISI K,Karin BELBEISI,Female,Athlete,JOR,Jordan,Jordan,JOR,0,0,Swimming,21-12-2008,15
1565921,HOERL Julian,HOERL J,Julian HOERL,Male,Athlete,AUT,Austria,Austria,AUT,195,0,Beach Volleyball,04-03-1992,32
1565923,HORST Alexander,HORST A,Alexander HORST,Male,Athlete,AUT,Austria,Austria,AUT,186,0,Beach Volleyball,20-12-1982,41
1565974,OZBEK Muhammed,OZBEK M,Muhammed OZBEK,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Weightlifting,24-01-2001,23
1565976,ABAY Burak,ABAY B,Burak ABAY,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Cycling Road,01-01-1996,28
1566002,OZBAY Elis,OZBAY E,Elis OZBAY,Female,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Rowing,24-07-2001,23
1566056,ACET Alperen,ACET A,Alperen ACET,Male,Athlete,TUR,Türkiye,Türkiye,TUR,189,0,Athletics,02-04-1998,26
1566068,TEKDAL Ayse,TEKDAL A,Ayse TEKDAL,Female,Athlete,TUR,Türkiye,Türkiye,TUR,160,0,Athletics,28-10-1999,24
1566071,AKCAM Berke,AKCAM B,Berke AKCAM,Male,Athlete,TUR,Türkiye,Türkiye,TUR,181,0,Athletics,10-04-2002,22
1566074,SAVASKAN Buse,SAVASKAN B,Buse SAVASKAN,Female,Athlete,TUR,Türkiye,Türkiye,TUR,188,0,Athletics,24-02-1999,25
1566088,TUGSUZ Eda,TUGSUZ E,Eda TUGSUZ,Female,Athlete,TUR,Türkiye,,,173,,Athletics,27-03-1997,27
1566090,DERELI Emel,DERELI E,Emel DERELI,Female,Athlete,TUR,Türkiye,Türkiye,TUR,181,0,Athletics,25-02-1996,28
1566117,GROSSSCHARTNER Felix,GROSSSCHARTNER F,Felix GROSSSCHARTNER,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Cycling Road,23-12-1993,30
1566118,HALLER Marco,HALLER M,Marco HALLER,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Cycling Road,01-04-1991,33
1566120,KOKAS Raphael,KOKAS R,Raphael KOKAS,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Cycling Track,07-11-2004,19
1566122,SCHMIDBAUER Maximilian,SCHMIDBAUER M,Maximilian SCHMIDBAUER,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Cycling Track,23-12-2001,22
1566123,WAFLER Tim,WAFLER T,Tim WAFLER,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Cycling Track,28-01-2002,22
1566125,FOIDL Maximilian,FOIDL M,Maximilian FOIDL,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Cycling Mountain Bike,08-10-1995,28
1566126,MITTERWALLNER Mona,MITTERWALLNER M,Mona MITTERWALLNER,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Cycling Mountain Bike,09-01-2002,22
1566128,STIGGER Laura,STIGGER L,Laura STIGGER,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Cycling Mountain Bike,25-09-2000,23
1566134,KIESENHOFER Anna,KIESENHOFER A,Anna KIESENHOFER,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Cycling Road,14-02-1991,33
1566142,SCHWEINBERGER Christina,SCHWEINBERGER C,Christina SCHWEINBERGER,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Cycling Road,29-10-1996,27
1566152,SASMA Ersu,SASMA E,Ersu SASMA,Male,Athlete,TUR,Türkiye,Türkiye,TUR,183,0,Athletics,30-09-1999,24
1566169,VEOCIC Gabrijel,VEOCIC G,Gabrijel VEOCIC,Male,Athlete,CRO,Croatia,Croatia,CRO,188,0,Boxing,01-06-2001,23
1566223,OZBILEN Kaan Kigen,OZBILEN KK,Kaan Kigen OZBILEN,Male,Athlete,TUR,Türkiye,Türkiye,TUR,178,0,Athletics,15-01-1986,38
1566227,OZER Kayhan,OZER K,Kayhan OZER,Male,Athlete,TUR,Türkiye,Türkiye,TUR,173,0,Athletics,11-06-1998,26
1566233,DEMIR Mazlum,DEMIR M,Mazlum DEMIR,Male,Athlete,TUR,Türkiye,Türkiye,TUR,180,0,Athletics,19-12-2003,20
1566237,BEKMEZ Meryem,BEKMEZ M,Meryem BEKMEZ,Female,Athlete,TUR,Türkiye,Türkiye,TUR,150,0,Athletics,31-07-2000,24
1566243,ER Necati,ER N,Necati ER,Male,Athlete,TUR,Türkiye,Türkiye,TUR,194,0,Athletics,24-02-1997,27
1566250,BALTACI Ozkan,BALTACI O,Ozkan BALTACI,Male,Athlete,TUR,Türkiye,Türkiye,TUR,182,0,Athletics,13-02-1994,30
1566339,MOERZ Charlize,MOERZ C,Charlize MOERZ,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Artistic Gymnastics,10-10-2005,18
1566341,WIZANI Benny,WIZANI B,Benny WIZANI,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Trampoline Gymnastics,26-06-2001,23
1566414,BORCHASHVILI Wachid,BORCHASHVILI W,Wachid BORCHASHVILI,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Judo,24-09-1998,25
1566415,FARA Aaron,FARA A,Aaron FARA,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Judo,21-06-1997,27
1566416,GASSNER Samuel,GASSNER S,Samuel GASSNER,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Judo,25-05-2001,23
1566420,PIOVESANA Lubjana,PIOVESANA L,Lubjana PIOVESANA,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Judo,03-01-1997,27
1566421,POLLERES Michaela,POLLERES M,Michaela POLLERES,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Judo,15-07-1997,27
1566424,TANZER Katharina,TANZER K,Katharina TANZER,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Judo,26-07-1995,29
1566426,HABESOHN Daniel,HABESOHN D,Daniel HABESOHN,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Table Tennis,22-07-1986,38
1566431,POLCANOVA Sofia,POLCANOVA S,Sofia POLCANOVA,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Table Tennis,03-09-1994,29
1566435,ABICHT Lorena,ABICHT L,Lorena ABICHT,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Sailing,12-07-1994,30
1566436,BILDSTEIN Benjamin,BILDSTEIN B,Benjamin BILDSTEIN,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Sailing,16-01-1992,32
1566437,BONTUS Valentin,BONTUS V,Valentin BONTUS,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Sailing,01-02-2001,23
1566441,FRANK Tanja,FRANK T,Tanja FRANK,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Sailing,24-01-1993,31
1566442,HABERL Lukas,HABERL L,Lukas HABERL,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Sailing,26-05-1999,25
1566444,HUSSL David,HUSSL D,David HUSSL,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Sailing,23-02-1992,32
1566445,KORNELLI Alina,KORNELLI A,Alina KORNELLI,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Sailing,12-05-2000,24
1566447,MAEHR Lukas,MAEHR L,Lukas MAEHR,Male,Athlete,AUT,Austria,Austria,AUT,0,0,Sailing,23-04-1990,34
1566451,VADLAU Lara,VADLAU L,Lara VADLAU,Female,Athlete,AUT,Austria,Austria,AUT,0,0,Sailing,29-03-1994,30
1566472,GAYLE Tajay,GAYLE T,Tajay GAYLE,Male,Athlete,JAM,Jamaica,Jamaica,JAM,185,0,Athletics,02-08-1996,28
1566524,CRUZ Darian Toi,CRUZ DT,Darian Toi CRUZ,Male,Athlete,PUR,Puerto Rico,United States of America,USA,0,0,Wrestling,07-02-1995,29
1566527,LOPEZ de JESUS Juanma,LOPEZ de JESUS J,Juanma LOPEZ de JESUS,Male,Athlete,PUR,Puerto Rico,United States of America,USA,165,0,Boxing,27-12-2005,18
1566534,TUGADE-WATSON Regine,TUGADE-WATSON R,Regine TUGADE-WATSON,Female,Athlete,GUM,Guam,United States of America,USA,164,0,Athletics,28-01-1998,26
1566535,GREEN Joseph,GREEN J,Joseph GREEN,Male,Athlete,GUM,Guam,United States of America,USA,182,0,Athletics,07-12-2001,22
1566543,ESCANO Maria,ESCANO M,Maria ESCANO,Female,Athlete,GUM,Guam,United States of America,USA,0,0,Judo,29-01-2002,22
1566564,CHIA Aaron,CHIA A,Aaron CHIA,Male,Athlete,MAS,Malaysia,Malaysia,MAS,168,0,Badminton,24-02-1997,27
1566573,HOSEI Yuri,HOSEI Y,Yuri HOSEI,Female,Athlete,PLW,Palau,Palau,PLW,0,0,Swimming,20-05-2005,19
1566601,DZHUZUPBEKOV Uzur,DZHUZUPBEKOV U,Uzur DZHUZUPBEKOV,Male,Athlete,KGZ,Kyrgyzstan,Kyrgyzstan,KGZ,0,0,Wrestling,12-04-1996,28
1566607,ISMAILOV Amantur,ISMAILOV A,Amantur ISMAILOV,Male,Athlete,KGZ,Kyrgyzstan,Kyrgyzstan,KGZ,0,0,Wrestling,29-12-1997,26
1566608,CHEN Tang Jie,CHEN TJ,Tang Jie CHEN,Male,Athlete,MAS,Malaysia,Malaysia,MAS,180,0,Badminton,05-01-1998,26
1566609,GOH Jin Wei,GOH JW,Jin Wei GOH,Female,Athlete,MAS,Malaysia,Malaysia,MAS,164,0,Badminton,30-01-2000,24
1566617,LEE Zii Jia,LEE ZJ,Zii Jia LEE,Male,Athlete,MAS,Malaysia,Malaysia,MAS,186,0,Badminton,29-03-1998,26
1566624,OZYUKSEL Ilke,OZYUKSEL I,Ilke OZYUKSEL,Female,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Modern Pentathlon,26-02-1997,27
1566627,MAKHMUDOV Akzhol,MAKHMUDOV A,Akzhol MAKHMUDOV,Male,Athlete,KGZ,Kyrgyzstan,Kyrgyzstan,KGZ,0,0,Wrestling,15-04-1999,25
1566630,UNAL Bugra,UNAL B,Bugra UNAL,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Modern Pentathlon,08-05-1997,27
1566631,SHARSHENBEKOV Zholaman,SHARSHENBEKOV Z,Zholaman SHARSHENBEKOV,Male,Athlete,KGZ,Kyrgyzstan,Kyrgyzstan,KGZ,0,0,Wrestling,29-09-1999,24
1566679,SAMBA Abderrahman,SAMBA A,Abderrahman SAMBA,Male,Athlete,QAT,Qatar,Qatar,QAT,185,0,Athletics,05-09-1995,28
1566680,HEMEIDA Bassem,HEMEIDA B,Bassem HEMEIDA,Male,Athlete,QAT,Qatar,Qatar,QAT,181,0,Athletics,28-03-2000,24
1566681,BARSHIM Mutaz Essa,BARSHIM ME,Mutaz Essa BARSHIM,Male,Athlete,QAT,Qatar,Qatar,QAT,189,0,Athletics,24-06-1991,33
1566682,ABAKAR Ismail Doudai,ABAKAR ID,Ismail Doudai ABAKAR,Male,Athlete,QAT,Qatar,Qatar,QAT,184,0,Athletics,01-01-2004,20
1566687,ABDALLA Abubaker Haydar,ABDALLA AH,Abubaker Haydar ABDALLA,Male,Athlete,QAT,Qatar,Qatar,QAT,181,0,Athletics,28-08-1996,28
1566689,YAHIA IBRAHIM Ammar Ismail,YAHIA IBRAHIM AI,Ammar Ismail YAHIA IBRAHIM,Male,Athlete,QAT,Qatar,Qatar,QAT,195,0,Athletics,18-09-1996,27
1566702,KHASLAKHANAU Abubakar,KHASLAKHANAU A,Abubakar KHASLAKHANAU,Male,Athlete,AIN,AIN,Belarus,BLR,0,0,Wrestling,25-04-2004,20
1566727,RECBER Hakan,RECBER H,Hakan RECBER,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Taekwondo,17-08-1999,25
1566729,ATESLI Emre Kutalmis,ATESLI EK,Emre Kutalmis ATESLI,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Taekwondo,01-01-2001,23
1566732,DINCEL KAVURAT Merve,DINCEL KAVURAT M,Merve DINCEL KAVURAT,Female,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Taekwondo,22-11-1999,24
1566735,ILGUN Hatice Kubra,ILGUN HK,Hatice Kubra ILGUN,Female,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Taekwondo,01-01-1993,31
1566738,KUS AYDIN Nafia,KUS AYDIN N,Nafia KUS AYDIN,Female,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Taekwondo,20-02-1995,29
1566773,COX Stephen,COX S,Stephen COX,Male,Athlete,ZIM,Zimbabwe,Zimbabwe,ZIM,0,0,Rowing,29-09-1991,32
1566778,TROFIMOVA Sardana,TROFIMOVA S,Sardana TROFIMOVA,Female,Athlete,KGZ,Kyrgyzstan,Kyrgyzstan,KGZ,172,0,Athletics,28-03-1988,36
1566801,CERNOGORAZ Giovanni,CERNOGORAZ G,Giovanni CERNOGORAZ,Male,Athlete,CRO,Croatia,Croatia,CRO,0,0,Shooting,27-12-1982,41
1566883,ABO YAMAN Zaid,ABO YAMAN Z,Zaid ABO YAMAN,Male,Athlete,JOR,Jordan,Jordan,JOR,0,0,Table Tennis,20-06-1993,31
1566887,KORKMAZ Salih,KORKMAZ S,Salih KORKMAZ,Male,Athlete,TUR,Türkiye,Türkiye,TUR,175,0,Athletics,01-01-1997,27
1566898,MUZRAPOV Favoris,MUZRAPOV F,Favoris MUZRAPOV,Male,Athlete,TJK,Tajikistan,Tajikistan,TJK,176,0,Athletics,15-11-1998,25
1566931,YUSUPOV Alisher,YUSUPOV A,Alisher YUSUPOV,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,0,0,Judo,27-11-1998,25
1566947,KURBONOVA Khalimajon,KURBONOVA K,Khalimajon KURBONOVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,0,0,Judo,04-01-2002,22
1566948,DANISMAZ Tugba,DANISMAZ T,Tugba DANISMAZ,Female,Athlete,TUR,Türkiye,Türkiye,TUR,173,0,Athletics,01-09-1999,24
1566989,GLINKA Alisa,GLINKA A,Alisa GLINKA,Female,Athlete,MDA,Republic of Moldova,Republic of Moldova,MDA,0,0,Equestrian,10-10-1987,36
1566992,JIDDOU Salam,JIDDOU S,Salam JIDDOU,Male,Athlete,MLI,Mali,Mali,MLI,183,0,Football,01-02-2000,24
1566993,ROBU Marin,ROBU M,Marin ROBU,Male,Athlete,MDA,Republic of Moldova,Republic of Moldova,MDA,0,0,Weightlifting,19-03-2000,24
1566994,COPELLO Yasmani,COPELLO Y,Yasmani COPELLO,Male,Athlete,TUR,Türkiye,Türkiye,TUR,191,0,Athletics,15-04-1987,37
1566997,KELDIYOROVA Diyora,KELDIYOROVA D,Diyora KELDIYOROVA,Female,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,0,0,Judo,13-07-1998,26
1567017,IMADOUCHENE Romain,IMADOUCHENE R,Romain IMADOUCHENE,Male,Athlete,FRA,France,France,FRA,0,0,Weightlifting,05-09-1995,28
1567021,KINGUE MATAM Bernardin,KINGUE MATAM B,Bernardin KINGUE MATAM,Male,Athlete,FRA,France,France,FRA,0,0,Weightlifting,20-05-1990,34
1567022,FEGUE Marie,FEGUE M,Marie FEGUE,Female,Athlete,FRA,France,France,FRA,0,0,Weightlifting,28-05-1991,33
1567023,TCHAKOUNTE Dora,TCHAKOUNTE D,Dora TCHAKOUNTE,Female,Athlete,FRA,France,France,FRA,0,0,Weightlifting,23-03-1995,29
1567024,CINAR Deniz,CINAR D,Deniz CINAR,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Sailing,08-12-1984,39
1567043,GUZEL Ecem,GUZEL E,Ecem GUZEL,Female,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Sailing,23-02-1995,29
1567045,CITAK Yigit Yalcin,CITAK YY,Yigit Yalcin CITAK,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Sailing,03-01-2001,23
1567053,VATAN Merve,VATAN M,Merve VATAN,Female,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Sailing,01-01-2005,19
1567056,ATAKAN Derin,ATAKAN D,Derin ATAKAN,Female,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Sailing,16-06-2006,18
1567059,KAYNAR Alican,KAYNAR A,Alican KAYNAR,Male,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Sailing,30-10-1988,35
1567061,KAYNAKCI Beste,KAYNAKCI B,Beste KAYNAKCI,Female,Athlete,TUR,Türkiye,Türkiye,TUR,0,0,Sailing,30-04-1994,30
1567073,DIOMANDE Ahmed,DIOMANDE A,Ahmed DIOMANDE,Male,Athlete,MLI,Mali,Mali,MLI,174,0,Football,15-12-2002,21
1567299,NALBANTOGLU Lara,NALBANTOGLU L,Lara NALBANTOGLU,Female,Athlete,TUR,Türkiye,Switzerland,SUI,0,0,Sailing,02-10-2001,22
1567359,DEFAY Johanne,DEFAY J,Johanne DEFAY,Female,Athlete,FRA,France,France,FRA,0,0,Surfing,19-11-1993,30
1567360,FIERRO Vahine,FIERRO V,Vahine FIERRO,Female,Athlete,FRA,France,France,FRA,0,0,Surfing,02-12-1999,24
1567361,VAAST Kauli,VAAST K,Kauli VAAST,Male,Athlete,FRA,France,France,FRA,0,0,Surfing,26-02-2002,22
1567362,DURU Joan,DURU J,Joan DURU,Male,Athlete,FRA,France,France,FRA,0,0,Surfing,25-04-1989,35
1567378,TRAORE Boubacar,TRAORE B,Boubacar TRAORE,Male,Athlete,MLI,Mali,Mali,MLI,183,0,Football,20-08-2001,23
1567396,KHOJAZODA Behruzi,KHOJAZODA B,Behruzi KHOJAZODA,Male,Athlete,TJK,Tajikistan,Tajikistan,TJK,0,0,Judo,11-01-1995,29
1567466,PARCHMENT Hansle,PARCHMENT H,Hansle PARCHMENT,Male,Athlete,JAM,Jamaica,Jamaica,JAM,196,0,Athletics,17-06-1990,34
1567483,SEVILLE Oblique,SEVILLE O,Oblique SEVILLE,Male,Athlete,JAM,Jamaica,Jamaica,JAM,170,0,Athletics,16-03-2001,23
